angle_diff,depth_diff,height_diff,hand_dir,lh_finger_0_x,lh_finger_0_y,lh_finger_0_z,lh_finger_1_x,lh_finger_1_y,lh_finger_1_z,lh_finger_2_x,lh_finger_2_y,lh_finger_2_z,lh_finger_3_x,lh_finger_3_y,lh_finger_3_z,lh_finger_4_x,lh_finger_4_y,lh_finger_4_z,lh_finger_5_x,lh_finger_5_y,lh_finger_5_z,lh_finger_6_x,lh_finger_6_y,lh_finger_6_z,lh_finger_7_x,lh_finger_7_y,lh_finger_7_z,lh_finger_8_x,lh_finger_8_y,lh_finger_8_z,lh_finger_9_x,lh_finger_9_y,lh_finger_9_z,lh_finger_10_x,lh_finger_10_y,lh_finger_10_z,lh_finger_11_x,lh_finger_11_y,lh_finger_11_z,lh_finger_12_x,lh_finger_12_y,lh_finger_12_z,lh_finger_13_x,lh_finger_13_y,lh_finger_13_z,lh_finger_14_x,lh_finger_14_y,lh_finger_14_z,lh_finger_15_x,lh_finger_15_y,lh_finger_15_z,lh_finger_16_x,lh_finger_16_y,lh_finger_16_z,lh_finger_17_x,lh_finger_17_y,lh_finger_17_z,lh_finger_18_x,lh_finger_18_y,lh_finger_18_z,lh_finger_19_x,lh_finger_19_y,lh_finger_19_z,lh_finger_20_x,lh_finger_20_y,lh_finger_20_z,rh_finger_0_x,rh_finger_0_y,rh_finger_0_z,rh_finger_1_x,rh_finger_1_y,rh_finger_1_z,rh_finger_2_x,rh_finger_2_y,rh_finger_2_z,rh_finger_3_x,rh_finger_3_y,rh_finger_3_z,rh_finger_4_x,rh_finger_4_y,rh_finger_4_z,rh_finger_5_x,rh_finger_5_y,rh_finger_5_z,rh_finger_6_x,rh_finger_6_y,rh_finger_6_z,rh_finger_7_x,rh_finger_7_y,rh_finger_7_z,rh_finger_8_x,rh_finger_8_y,rh_finger_8_z,rh_finger_9_x,rh_finger_9_y,rh_finger_9_z,rh_finger_10_x,rh_finger_10_y,rh_finger_10_z,rh_finger_11_x,rh_finger_11_y,rh_finger_11_z,rh_finger_12_x,rh_finger_12_y,rh_finger_12_z,rh_finger_13_x,rh_finger_13_y,rh_finger_13_z,rh_finger_14_x,rh_finger_14_y,rh_finger_14_z,rh_finger_15_x,rh_finger_15_y,rh_finger_15_z,rh_finger_16_x,rh_finger_16_y,rh_finger_16_z,rh_finger_17_x,rh_finger_17_y,rh_finger_17_z,rh_finger_18_x,rh_finger_18_y,rh_finger_18_z,rh_finger_19_x,rh_finger_19_y,rh_finger_19_z,rh_finger_20_x,rh_finger_20_y,rh_finger_20_z,label
11.32388651013957,0.1849101185798645,0.0015729665756225586,0.8366064581100604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8339706063270569,0.7432942390441895,3.9450605981983244e-07,0.8968610167503357,0.7371323704719543,-0.013479985296726227,0.9461988806724548,0.7632008194923401,-0.04180547967553139,0.9794235229492188,0.7782349586486816,-0.06975331902503967,1.0026531219482422,0.8178771734237671,-0.1028936505317688,0.9476947784423828,0.8498873114585876,-0.09011878818273544,0.9884734749794006,0.9223638772964478,-0.1415046751499176,1.019417643547058,0.9567683339118958,-0.1756986528635025,1.0427147150039673,0.974591851234436,-0.19956012070178986,0.9158657789230347,0.860234260559082,-0.11195838451385498,0.9503101706504822,0.9557659029960632,-0.16933178901672363,0.9810752272605896,1.0022375583648682,-0.20576190948486328,1.0093492269515991,1.0337220430374146,-0.2319091558456421,0.876348614692688,0.8568529486656189,-0.1318805068731308,0.9065950512886047,0.9477861523628235,-0.18469983339309692,0.9336637854576111,1.0005546808242798,-0.2178260236978531,0.9604805707931519,1.0379575490951538,-0.24058976769447327,0.832665205001831,0.8437249660491943,-0.14996030926704407,0.8496898412704468,0.916935920715332,-0.19765838980674744,0.8736140131950378,0.9640079736709595,-0.2246195375919342,0.8982311487197876,0.9990555047988892,-0.2444957196712494,0
12.001977086474264,0.1944422721862793,0.006254434585571289,0.7861073025164134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.829800009727478,0.7452834248542786,3.629664888649131e-07,0.8885742425918579,0.7331807613372803,-0.017938630655407906,0.9381712079048157,0.7566599249839783,-0.04763299599289894,0.9698038101196289,0.7698842287063599,-0.07654578238725662,0.9890123009681702,0.8131299614906311,-0.11035224795341492,0.945418655872345,0.8448804616928101,-0.08803293108940125,0.988983154296875,0.9162329435348511,-0.13789039850234985,1.021679162979126,0.9473561644554138,-0.17193597555160522,1.0485584735870361,0.9643523693084717,-0.1959829330444336,0.913708508014679,0.8572734594345093,-0.10735020786523819,0.9527224898338318,0.9477319717407227,-0.1608191728591919,0.9857686161994934,0.9893615245819092,-0.19636131823062897,1.0182546377182007,1.0207988023757935,-0.22231042385101318,0.875341534614563,0.8552476763725281,-0.1254623830318451,0.9085503220558167,0.9435084462165833,-0.17507830262184143,0.9366996884346008,0.992264449596405,-0.20715533196926117,0.9658324122428894,1.0285251140594482,-0.22952888906002045,0.831978976726532,0.8434950709342957,-0.14238320291042328,0.8505496978759766,0.9151111841201782,-0.18696266412734985,0.8738205432891846,0.9597741365432739,-0.21206577122211456,0.8987714052200317,0.9939036965370178,-0.23078860342502594,0
11.966197472957079,0.19008541107177734,0.0068773627281188965,0.8011883335470603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8310012221336365,0.7480876445770264,4.1737280298548285e-07,0.894451379776001,0.7383158802986145,-0.01692289300262928,0.9446116089820862,0.7622120976448059,-0.048531241714954376,0.9761802554130554,0.7763888239860535,-0.07975786179304123,0.9954290390014648,0.8186269998550415,-0.11676435172557831,0.9487780332565308,0.8472718000411987,-0.09640588611364365,0.9891582727432251,0.9180570840835571,-0.15132027864456177,1.0214890241622925,0.9517949819564819,-0.1901213526725769,1.0482453107833862,0.972303032875061,-0.21827661991119385,0.9152476191520691,0.8605256676673889,-0.11920585483312607,0.9520093202590942,0.9491078853607178,-0.17938290536403656,0.9844837784767151,0.989372730255127,-0.2205047607421875,1.0170353651046753,1.0206074714660645,-0.2512784004211426,0.8754614591598511,0.8594313859939575,-0.1401926577091217,0.9075944423675537,0.9430437684059143,-0.19637224078178406,0.9361369609832764,0.9906303286552429,-0.23412081599235535,0.9653526544570923,1.025117039680481,-0.2609947621822357,0.8314764499664307,0.847983181476593,-0.15952816605567932,0.8487766981124878,0.9156313538551331,-0.2094433456659317,0.8729069828987122,0.9596775770187378,-0.23879291117191315,0.8975816369056702,0.9927456974983215,-0.2614803612232208,0
11.916678008840847,0.16761207580566406,0.006913483142852783,0.8003510081967103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8290958404541016,0.7451826333999634,4.137734777032165e-07,0.8888818621635437,0.7330390810966492,-0.02014217898249626,0.9388592839241028,0.7536729574203491,-0.05266621336340904,0.9704036712646484,0.7639034986495972,-0.08422867208719254,0.9894055724143982,0.8041165471076965,-0.12124356627464294,0.9450101256370544,0.8430298566818237,-0.09641458094120026,0.9856884479522705,0.9128138422966003,-0.15045930445194244,1.0170060396194458,0.9452477693557739,-0.18841402232646942,1.0426713228225708,0.9652426838874817,-0.2157207727432251,0.9125849008560181,0.8569610714912415,-0.11698359251022339,0.9499826431274414,0.9441945552825928,-0.17561957240104675,0.9809143543243408,0.9854989647865295,-0.21596097946166992,1.0126172304153442,1.0196868181228638,-0.2459794282913208,0.8739060163497925,0.8565706014633179,-0.1361180543899536,0.9065576195716858,0.9389532208442688,-0.1908615678548813,0.9335206151008606,0.986670970916748,-0.2275964319705963,0.961376428604126,1.0224844217300415,-0.25354525446891785,0.8310735821723938,0.8459485173225403,-0.15396645665168762,0.8493589162826538,0.9119790196418762,-0.20230311155319214,0.8725101947784424,0.9561800360679626,-0.23058396577835083,0.8962470293045044,0.9905819296836853,-0.2522996962070465,0
12.003312547391584,0.1447867751121521,0.00834280252456665,0.7530964655730886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8293184041976929,0.7439905405044556,3.7069958125357516e-07,0.8879427909851074,0.7299920916557312,-0.01847063936293125,0.937035083770752,0.751303493976593,-0.048884209245443344,0.9688810110092163,0.7624614834785461,-0.07848571985960007,0.9888708591461182,0.801488995552063,-0.11328583210706711,0.9438481330871582,0.8382745981216431,-0.091154545545578,0.9869202375411987,0.9068875312805176,-0.14299476146697998,1.0194625854492188,0.9336145520210266,-0.1786561906337738,1.0452663898468018,0.9464195370674133,-0.203992560505867,0.9126383662223816,0.8547700643539429,-0.1113191470503807,0.9517217874526978,0.941829264163971,-0.16761977970600128,0.9841294884681702,0.9807883501052856,-0.20575779676437378,1.0155667066574097,1.0101423263549805,-0.2337338924407959,0.8744020462036133,0.8559204936027527,-0.13021807372570038,0.9087015986442566,0.9407073855400085,-0.18267670273780823,0.9379217624664307,0.9877209067344666,-0.2180364727973938,0.9672667980194092,1.0219991207122803,-0.24289415776729584,0.8316702842712402,0.8460883498191833,-0.14775727689266205,0.8506625890731812,0.9135551452636719,-0.19509057700634003,0.8748797178268433,0.9564324021339417,-0.22294098138809204,0.8997460603713989,0.9885277152061462,-0.24396100640296936,0
11.984020778276241,0.14283037185668945,0.005648136138916016,1.4907412457963733,0.15309001505374908,0.7303525805473328,2.2557259171662736e-07,0.09273207932710648,0.7350568771362305,-0.008930083364248276,0.0447295606136322,0.7791962027549744,-0.02091325633227825,0.012935432605445385,0.8173314332962036,-0.03395591303706169,-0.012968173250555992,0.8546170592308044,-0.05040722340345383,0.047862421721220016,0.8471930623054504,-0.041653066873550415,0.014333068393170834,0.9047069549560547,-0.07550368458032608,-0.008308845572173595,0.9419345259666443,-0.09789197891950607,-0.027469582855701447,0.9644252061843872,-0.11259618401527405,0.06952013820409775,0.8619290590286255,-0.05446166545152664,0.03642988204956055,0.9310545921325684,-0.08942366391420364,0.012198595330119133,0.9696529507637024,-0.10925522446632385,-0.005998000968247652,0.990083634853363,-0.12264440953731537,0.1009708046913147,0.8633131980895996,-0.06810428202152252,0.07341818511486053,0.9373087882995605,-0.10243786871433258,0.05216946825385094,0.9748629331588745,-0.11529990285634995,0.034328412264585495,0.9980354309082031,-0.12224002182483673,0.13747654855251312,0.8569695353507996,-0.08150877803564072,0.11885346472263336,0.9155521392822266,-0.11330807209014893,0.09789395332336426,0.9520924091339111,-0.1259981393814087,0.07818824052810669,0.9825690984725952,-0.13345803320407867,0.8302909135818481,0.7461361885070801,3.999155353540118e-07,0.8907351493835449,0.731852650642395,-0.019309865310788155,0.9401271939277649,0.7508441209793091,-0.05251273512840271,0.9709406495094299,0.7612922191619873,-0.08475566655397415,0.9872711896896362,0.803321361541748,-0.12248440831899643,0.9464163184165955,0.8392152786254883,-0.09954328089952469,0.9874106049537659,0.9068462252616882,-0.15612801909446716,1.0193740129470825,0.9336537718772888,-0.19508080184459686,1.0442692041397095,0.9469373822212219,-0.2226889580488205,0.9135105609893799,0.8549932837486267,-0.12117515504360199,0.9508835673332214,0.9422415494918823,-0.1829349845647812,0.9818199276924133,0.9810839891433716,-0.2241382747888565,1.0120168924331665,1.0119215250015259,-0.25430306792259216,0.874198317527771,0.8559609651565552,-0.14129294455051422,0.9074799418449402,0.93792325258255,-0.19867807626724243,0.9364525079727173,0.9842726588249207,-0.23699018359184265,0.9651120901107788,1.01846444606781,-0.26376667618751526,0.8314622044563293,0.8463356494903564,-0.15984417498111725,0.8504382371902466,0.9115059971809387,-0.21064044535160065,0.875140905380249,0.9540303945541382,-0.24090254306793213,0.8996949195861816,0.9858158230781555,-0.26398351788520813,0
11.87351951322828,0.1340644359588623,0.0036662817001342773,1.5218463419449808,0.14166897535324097,0.7300803065299988,4.1029235831047117e-07,0.08367525786161423,0.7442874312400818,-0.013494128361344337,0.0338871106505394,0.7903557419776917,-0.029851261526346207,-0.0017765251686796546,0.8238756656646729,-0.045757900923490524,-0.0316549614071846,0.849783718585968,-0.06567452102899551,0.04057060554623604,0.8378992676734924,-0.05534321814775467,0.002966130618005991,0.894880473613739,-0.09156138449907303,-0.021961817517876625,0.9281436800956726,-0.11569905281066895,-0.04578987881541252,0.9479833841323853,-0.13195595145225525,0.06731919944286346,0.8558871150016785,-0.06654667854309082,0.03207515552639961,0.922584593296051,-0.10485818237066269,0.007589985150843859,0.9659035801887512,-0.1303344964981079,-0.016670048236846924,0.9980567693710327,-0.14941729605197906,0.1011868566274643,0.8589169383049011,-0.07741311937570572,0.07332602888345718,0.9301044940948486,-0.11214170604944229,0.050963252782821655,0.9786408543586731,-0.1301160454750061,0.03053548000752926,1.0141651630401611,-0.14265501499176025,0.13963952660560608,0.85127192735672,-0.08798439055681229,0.11864015460014343,0.9107064008712769,-0.11834723502397537,0.09827973693609238,0.9523731470108032,-0.13330215215682983,0.07927518337965012,0.9913256168365479,-0.1442578285932541,0.8298265933990479,0.7445380687713623,4.03182099262267e-07,0.8900585770606995,0.7305512428283691,-0.01975664310157299,0.9394160509109497,0.7506136894226074,-0.05283535271883011,0.9702414870262146,0.7617373466491699,-0.0851212590932846,0.9886558651924133,0.8032889366149902,-0.1229168251156807,0.9453798532485962,0.8381699323654175,-0.09741970151662827,0.9856275916099548,0.9050183892250061,-0.15248878300189972,1.0167746543884277,0.9322277903556824,-0.19100220501422882,1.0420972108840942,0.9472877383232117,-0.21880288422107697,0.9129681587219238,0.8530709743499756,-0.11889766156673431,0.9499964118003845,0.9377910494804382,-0.17925940454006195,0.9816110730171204,0.9748522043228149,-0.220601424574852,1.013077974319458,1.004146933555603,-0.2513097822666168,0.8741791248321533,0.8534401655197144,-0.13899709284305573,0.9062778353691101,0.9345216751098633,-0.19522781670093536,0.9350840449333191,0.9791852831840515,-0.23366545140743256,0.9641889333724976,1.0111960172653198,-0.26092618703842163,0.8312368988990784,0.8429559469223022,-0.15768538415431976,0.8491566181182861,0.9079777002334595,-0.20741428434848785,0.8734123110771179,0.9494971036911011,-0.23739077150821686,0.8981486558914185,0.9804689288139343,-0.26052945852279663,0
11.889564329655052,0.14760321378707886,0.0037053823471069336,1.5116724015611638,0.13851486146450043,0.7254313230514526,3.949456583995925e-07,0.08422448486089706,0.7407774925231934,-0.011800460517406464,0.03422055393457413,0.7873321175575256,-0.02685105800628662,-0.003548614913597703,0.8177749514579773,-0.04170813038945198,-0.035205624997615814,0.8437688946723938,-0.06058454513549805,0.03978608176112175,0.838490903377533,-0.0526864156126976,0.002323591150343418,0.894890546798706,-0.08787235617637634,-0.022307051345705986,0.9295836091041565,-0.11116598546504974,-0.04557357728481293,0.9531614184379578,-0.12684407830238342,0.06560075283050537,0.8553120493888855,-0.06449398398399353,0.031204018741846085,0.9232116341590881,-0.10187778621912003,0.006118737161159515,0.9693357944488525,-0.12571078538894653,-0.01752534881234169,1.0046358108520508,-0.14322808384895325,0.09933986514806747,0.8552941083908081,-0.07600922882556915,0.07139653712511063,0.9279536008834839,-0.10998208820819855,0.04804825410246849,0.9775838255882263,-0.12595394253730774,0.02647896111011505,1.01637601852417,-0.13674838840961456,0.1375662386417389,0.8443787693977356,-0.0871846154332161,0.11702731251716614,0.905484676361084,-0.11771143227815628,0.09632114320993423,0.9483982920646667,-0.13162049651145935,0.07676772773265839,0.988466203212738,-0.14123040437698364,0.8301507234573364,0.7339693307876587,4.030233640150982e-07,0.8901969790458679,0.7246668338775635,-0.01919475384056568,0.9390203356742859,0.7475261688232422,-0.05186872556805611,0.9702290296554565,0.7600390315055847,-0.08333137631416321,0.9912697076797485,0.7963775992393494,-0.12013611942529678,0.9426172375679016,0.8280014395713806,-0.09844422340393066,0.983936607837677,0.8960230946540833,-0.15352492034435272,1.016502857208252,0.9245731234550476,-0.19140738248825073,1.0421464443206787,0.9406604766845703,-0.21819370985031128,0.9113630056381226,0.8419699668884277,-0.1188700944185257,0.9497612118721008,0.9294995069503784,-0.1796404868364334,0.9824924468994141,0.9689391851425171,-0.21986544132232666,1.0145553350448608,1.0008882284164429,-0.2491772472858429,0.8735374212265015,0.8444164395332336,-0.1375010758638382,0.9086298942565918,0.9279595017433167,-0.1930638700723648,0.937882661819458,0.9740172028541565,-0.22936242818832397,0.9668365120887756,1.0087019205093384,-0.25464704632759094,0.8313513398170471,0.8391664624214172,-0.15465793013572693,0.8509290218353271,0.9060372710227966,-0.20309953391551971,0.8755170702934265,0.9495733976364136,-0.23141342401504517,0.8999356031417847,0.9834797382354736,-0.2529850900173187,0
11.84898333837688,0.12084269523620605,0.004936695098876953,1.4976634065599441,0.13514815270900726,0.7219776511192322,3.974475362156227e-07,0.08608297258615494,0.7353039383888245,-0.013526282273232937,0.03650972247123718,0.7793788313865662,-0.027206407859921455,-0.001882142503745854,0.8060461282730103,-0.04059441387653351,-0.03246711194515228,0.8296847343444824,-0.05783607438206673,0.03627175837755203,0.8448719382286072,-0.04458806291222572,-0.0012904690811410546,0.8989396691322327,-0.0757160633802414,-0.026202857494354248,0.9335663914680481,-0.0974196046590805,-0.049225009977817535,0.9597449898719788,-0.11210735887289047,0.0621037557721138,0.859902560710907,-0.05511719360947609,0.026550525799393654,0.9265249371528625,-0.08495179563760757,0.0020299714524298906,0.9701231122016907,-0.10462790727615356,-0.021043211221694946,1.0053216218948364,-0.11941693723201752,0.09638858586549759,0.8570990562438965,-0.06632482260465622,0.06675675511360168,0.9287000894546509,-0.09461770206689835,0.043704383075237274,0.9751423001289368,-0.10796204954385757,0.021839281544089317,1.0122992992401123,-0.11735592037439346,0.1360395848751068,0.8427398204803467,-0.07781583070755005,0.11629205197095871,0.9035101532936096,-0.10440680384635925,0.09589731693267822,0.9455071091651917,-0.1156582310795784,0.0758010521531105,0.9830583333969116,-0.12335970997810364,0.8325455188751221,0.7321141958236694,3.948145774756995e-07,0.8874405026435852,0.7179725170135498,-0.020623398944735527,0.9360402226448059,0.736845850944519,-0.05093751847743988,0.967330813407898,0.7496331930160522,-0.07994906604290009,0.9861240983009338,0.7907112836837769,-0.11365777254104614,0.9435020089149475,0.827067494392395,-0.08803615719079971,0.9850674271583557,0.8952959775924683,-0.13789527118206024,1.0168023109436035,0.9205260872840881,-0.1712150275707245,1.0431370735168457,0.9342641830444336,-0.19419161975383759,0.91399747133255,0.8425030708312988,-0.10547353327274323,0.955190122127533,0.9276278018951416,-0.15822578966617584,0.9885974526405334,0.9657881855964661,-0.19292384386062622,1.0204246044158936,0.9972622990608215,-0.21754907071590424,0.8771523237228394,0.8438926935195923,-0.12200087308883667,0.9158258438110352,0.9245447516441345,-0.17090541124343872,0.9474186301231384,0.9673215746879578,-0.2027217298746109,0.9781981706619263,1.001962661743164,-0.22445231676101685,0.8355352282524109,0.8355052471160889,-0.13762493431568146,0.8563824892044067,0.8996399641036987,-0.18142837285995483,0.8797711730003357,0.9401329159736633,-0.20614412426948547,0.90302574634552,0.9732239246368408,-0.22412975132465363,0
11.640097489034567,0.13932645320892334,0.0018749237060546875,1.5243247263527289,0.14280594885349274,0.7194732427597046,4.335868766247586e-07,0.08785289525985718,0.728942334651947,-0.014772912487387657,0.03599533066153526,0.7715694904327393,-0.03165053948760033,-0.0026607257314026356,0.800313413143158,-0.04745902121067047,-0.03495475649833679,0.8259471654891968,-0.06723794341087341,0.04121054708957672,0.8242174386978149,-0.059248894453048706,0.0007698711124248803,0.8810403943061829,-0.09518236666917801,-0.027255812659859657,0.9175829887390137,-0.11865536123514175,-0.05392863601446152,0.9428606629371643,-0.13448448479175568,0.06805144250392914,0.8408887386322021,-0.0702265277504921,0.03059219755232334,0.9099314212799072,-0.10717292129993439,0.002505192533135414,0.9547502994537354,-0.13080155849456787,-0.02541397325694561,0.9911319017410278,-0.1483907401561737,0.10241613537073135,0.8402239084243774,-0.08075302839279175,0.07205549627542496,0.9127606749534607,-0.11450368911027908,0.04590762034058571,0.9587642550468445,-0.13071875274181366,0.02059321105480194,0.9953947067260742,-0.1420033574104309,0.14103466272354126,0.826849102973938,-0.09114866703748703,0.12102238088846207,0.886671245098114,-0.12180610746145248,0.10078934580087662,0.9282783269882202,-0.13563670217990875,0.08068826049566269,0.9672045707702637,-0.145390585064888,0.8295251131057739,0.733910083770752,4.2458864868422097e-07,0.8919250965118408,0.7178810238838196,-0.018722375854849815,0.9404348731040955,0.7300738096237183,-0.05361872538924217,0.9692689776420593,0.7354517579078674,-0.08738172799348831,0.9841406941413879,0.7702190279960632,-0.1269911229610443,0.9473360776901245,0.8197410702705383,-0.10382094979286194,0.9837560653686523,0.8860525488853455,-0.1632184088230133,1.0153967142105103,0.9151023626327515,-0.20375654101371765,1.039430022239685,0.9317474365234375,-0.232294499874115,0.9146847724914551,0.8344194889068604,-0.12615826725959778,0.951564610004425,0.9209384918212891,-0.1923205554485321,0.9844547510147095,0.9577454924583435,-0.2351527363061905,1.0159099102020264,0.9882904291152954,-0.2661117613315582,0.8764764666557312,0.8360210061073303,-0.14663274586200714,0.9128419160842896,0.913973331451416,-0.20822708308696747,0.9446852803230286,0.955028235912323,-0.24849671125411987,0.9736090898513794,0.98526531457901,-0.27590855956077576,0.8357161283493042,0.8297052383422852,-0.16512055695056915,0.8558298945426941,0.8896865248680115,-0.2191861867904663,0.8796617984771729,0.9304300546646118,-0.25144726037979126,0.9016727805137634,0.9612994194030762,-0.27575036883354187,0
